ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance
PB0xa9e2031,CUS_0x2730,November,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,26,6,"Payday Loan, Not Specified, Student Loan, Payday Loan, Payday Loan, and Home Equity Loan",37,22,3.33,2179,Bad,1590.4,25.51708568,20 Years and 2 Months,Yes,30.47353816,81.66364835,Low_spent_Small_value_payments,267.3068552
PB0xa9e2032,CUS_0x2730,December,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,26,6,"Payday Loan, Not Specified, Student Loan, Payday Loan, Payday Loan, and Home Equity Loan",37,19,3.33,16,_,1590.4,38.17719577,20 Years and 3 Months,Yes,30.47353816,19.98553589,High_spent_Medium_value_payments,288.9849676
PB0xa9e2033,CUS_0x2730,January,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,20,6_,"Auto Loan, Student Loan, Payday Loan, Payday Loan, Personal Loan, and Debt Consolidation Loan",33,17,27.26,6,_,4084.61,24.88606332,6 Years and 11 Months,Yes,22.20467732,78.20743729,Low_spent_Large_value_payments,256.2857187
PB0xa9e2034,CUS_0x2730,February,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,20,6,"Auto Loan, Student Loan, Payday Loan, Payday Loan, Personal Loan, and Debt Consolidation Loan",31,15,27.26,6,_,4084.61,23.83867552,7 Years and 0 Months,Yes,22.20467732,69.80460873,Low_spent_Small_value_payments,284.6885473
PB0xa9e2035,CUS_0x2730,March,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,20,6,"Auto Loan, Student Loan, Payday Loan, Payday Loan, Personal Loan, and Debt Consolidation Loan",33,14,33.26,10,Bad,4084.61,28.34340878,7 Years and 1 Months,Yes,22.20467732,56.85105082,Low_spent_Medium_value_payments,287.6421052
PB0xa9e2036,CUS_0x2730,April,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,20,6,"Auto Loan, Student Loan, Payday Loan, Payday Loan, Personal Loan, and Debt Consolidation Loan",33,17,27.26,10,Bad,4084.61,28.00806916,7 Years and 2 Months,Yes,22.20467732,40.09185351,High_spent_Small_value_payments,284.4013025
PB0xa9e2037,CUS_0x2730,May,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,14,4,"Not Specified, Student Loan, Auto Loan, and Payday Loan",10,9,9.17,,Standard,1277.8,24.61782455,31 Years and 11 Months,Yes,51.73970546,68.62565798,High_spent_Small_value_payments,295.5903032
PB0xa9e2038,CUS_0x2730,June,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,14,4,"Not Specified, Student Loan, Auto Loan, and Payday Loan",10,,9.17,2,Standard,1277.8,31.08521641,32 Years and 0 Months,Yes,51.73970546,65.02326251,!@9#%8,319.1926987
PB0xa9e2039,CUS_0x2730,July,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,14,4,"Not Specified, Student Loan, Auto Loan, and Payday Loan",8,9,9.17,2,Standard,1277.8,26.94136819,32 Years and 1 Months,Yes,51.73970546,61.53418593,Low_spent_Small_value_payments,332.6817753
PB0xa9e2040,CUS_0x2730,August,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,14,4,"Not Specified, Student Loan, Auto Loan, and Payday Loan",10,9,9.17,2,Standard,1277.8,36.16592175,32 Years and 2 Months,Yes,51.73970546,,High_spent_Medium_value_payments,304.9948488
PB0xa9e2041,CUS_0x2730,September,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,6,4,"Credit-Builder Loan, Student Loan, Credit-Builder Loan, and Credit-Builder Loan",15,17_,19.38,11,Standard,1052.88,36.91025442,7 Years and 5 Months,Yes,69.69259132,76.32093825,High_spent_Medium_value_payments,376.0353871
PB0xa9e2042,CUS_0x2730,October,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,6,4,"Credit-Builder Loan, Student Loan, Credit-Builder Loan, and Credit-Builder Loan",11,15,19.38,11,Standard,1052.88,23.35101912,NA,Yes,69.69259132,312.0098895,Low_spent_Small_value_payments,180.3464358
PB0xa9e2043,CUS_0x2730,November,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,6,4,"Credit-Builder Loan, Student Loan, Credit-Builder Loan, and Credit-Builder Loan",15,18,23.38,11,Standard,1052.88,33.32863772,7 Years and 7 Months,Yes,69.69259132,209.4289579,Low_spent_Large_value_payments,262.9273675
PB0xa9e2044,CUS_0x2730,December,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,6,4,"Credit-Builder Loan, Student Loan, Credit-Builder Loan, and Credit-Builder Loan",10,18,19.38,11,Standard,1052.88,26.14320833,7 Years and 8 Months,Yes,69.69259132,164.1917167,Low_spent_Medium_value_payments,318.1646087
PB0xa9e2045,CUS_0x2730,January,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,24,4,"Credit-Builder Loan, Student Loan, Personal Loan, and Payday Loan",36,19,6.77,6,Bad,2276.35,32.0353356,7 Years and 1 Months,Yes,75.89867167,255.7651458,Low_spent_Small_value_payments,256.1060158
PB0xa9e2046,CUS_0x2730,February,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,24,4,"Credit-Builder Loan, Student Loan, Personal Loan, and Payday Loan",33,19,6.77,11,Bad,2276.35,28.94629529,7 Years and 2 Months,Yes,75.89867167,290.0721426,Low_spent_Small_value_payments,221.7990191
PB0xa9e2047,CUS_0x2730,March,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,24,4_,"Credit-Builder Loan, Student Loan, Personal Loan, and Payday Loan",33,19,6.77,11,Bad,2276.35,32.40090797,7 Years and 3 Months,Yes,75.89867167,65.14198961,High_spent_Medium_value_payments,406.7291721
PB0xa9e2048,CUS_0x2730,April,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,24,4,"Credit-Builder Loan, Student Loan, Personal Loan, and Payday Loan",33,19,6.77,11,Bad,2276.35,35.24305297,7 Years and 4 Months,Yes,75.89867167,57.79697889,High_spent_Large_value_payments,404.0741828
PB0xa9e2049,CUS_0x2730,May,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,14,2,"Debt Consolidation Loan, and Auto Loan",18,14,17.18,8,_,1059.86,31.94050942,7 Years and 6 Months,Yes,30.71014171,63.90713323,Low_spent_Small_value_payments,363.8728084
PB0xa9e2050,CUS_0x2730,June,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,14,2,"Debt Consolidation Loan, and Auto Loan",18,14,19.18,8,Standard,1059.86,31.32491505,7 Years and 7 Months,Yes,30.71014171,89.04422126,!@9#%8,308.7357204
PB0xa9e2051,CUS_0x2730,July,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,14,2,"Debt Consolidation Loan, and Auto Loan",18,11,14.18,8,Standard,1059.86,29.25164105,7 Years and 8 Months,Yes,30.71014171,20.25656887,High_spent_Medium_value_payments,367.5233728
PB0xa9e2052,CUS_0x2730,August,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,14,2_,"Debt Consolidation Loan, and Auto Loan",18,11,14.18,8,Standard,1059.86,27.38971292,7 Years and 9 Months,Yes,30.71014171,155.7169756,!@9#%8,252.062966
PB0xa9e2053,CUS_0x2730,September,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,3,0,,10,1,0.71,7,Good,248.84,30.03252303,30 Years and 6 Months,No,0,763.1455791,Low_spent_Large_value_payments,324.6724209
PB0xa9e2054,CUS_0x2730,October,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,3,0,,13,1,-6.29,7,_,248.84,37.51804865,30 Years and 7 Months,No,0,220.6421079,Low_spent_Medium_value_payments,877.1758921
PB0xa9e2055,CUS_0x2730,November,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,3,0,,10,1_,0.71,7,Good,248.84,31.74233345,30 Years and 8 Months,No,0,200.0256229,High_spent_Medium_value_payments,867.7923771
PB0xa9e2056,CUS_0x2730,December,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,3,0,,14,1,0.71,7,Good,248.84,31.65778001,30 Years and 9 Months,No,0,,High_spent_Large_value_payments,956.7240744
PB0xa9e2057,CUS_0x2730,January,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,33,5,"Payday Loan, Home Equity Loan, Payday Loan, Home Equity Loan, and Credit-Builder Loan",32,20,26.03,7,Bad,3902.74,36.93744648,1 Years and 0 Months,Yes,64.02497918,123.2305685,Low_spent_Large_value_payments,256.4217023
PB0xa9e2058,CUS_0x2730,February,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,33,5,"Payday Loan, Home Equity Loan, Payday Loan, Home Equity Loan, and Credit-Builder Loan",32,20,26.03,7,Bad,3902.74,39.80337366,1 Years and 1 Months,Yes,64.02497918,65.68956165,High_spent_Medium_value_payments,293.9627092
PB0xa9e2059,CUS_0x2730,March,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,33,5,"Payday Loan, Home Equity Loan, Payday Loan, Home Equity Loan, and Credit-Builder Loan",27,20,27.03,7,_,3902.74,36.03203706,1 Years and 2 Months,Yes,64.02497918,_100_,High_spent_Small_value_payments,292.2570112
PB0xa9e2060,CUS_0x2730,April,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,33,5,"Payday Loan, Home Equity Loan, Payday Loan, Home Equity Loan, and Credit-Builder Loan",32,19,26.03,12,_,3902.74,31.90856424,1 Years and 3 Months,NM,64.02497918,31.48308029,High_spent_Small_value_payments,338.1691905
PB0xa9e2061,CUS_0x2730,May,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,19,6,"Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Not Specified, Home Equity Loan, and Home Equity Loan",36,19,20.04,9,Bad,2994.45,32.46349921,9 Years and 11 Months,Yes,59.38569733,175.8772595,Low_spent_Small_value_payments,197.2219598
PB0xa9e2062,CUS_0x2730,June,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,19,6,"Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Not Specified, Home Equity Loan, and Home Equity Loan",36,18,20.04,9,_,2994.45,32.69625684,10 Years and 0 Months,Yes,59.38569733,150.7850948,Low_spent_Small_value_payments,222.3141246
PB0xa9e2063,CUS_0x2730,July,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,19,6,"Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Not Specified, Home Equity Loan, and Home Equity Loan",40,16,20.04,9,Bad,2994.45,22.3703309,10 Years and 1 Months,Yes,59.38569733,48.72885914,Low_spent_Small_value_payments,324.3703602
PB0xa9e2064,CUS_0x2730,August,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,19,6,"Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Not Specified, Home Equity Loan, and Home Equity Loan",31,19,20.04,9,Bad,2994.45,34.52067876,10 Years and 2 Months,Yes,21204,86.8142997,Low_spent_Large_value_payments,266.2849196
PB0xa9e2065,CUS_0x2730,September,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,16,5,"Payday Loan, Mortgage Loan, Auto Loan, Credit-Builder Loan, and Not Specified",45,18,7.48,12,_,1339.34,23.79078165,6 Years and 5 Months,NM,22.08428099,0,High_spent_Large_value_payments,256.0458585
PB0xa9e2066,CUS_0x2730,October,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,16,5,"Payday Loan, Mortgage Loan, Auto Loan, Credit-Builder Loan, and Not Specified",45,,7.48,12,_,1339.34,24.84082157,6 Years and 6 Months,Yes,22.08428099,,Low_spent_Small_value_payments,274.3774414
PB0xa9e2067,CUS_0x2730,November,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,16,5,"Payday Loan, Mortgage Loan, Auto Loan, Credit-Builder Loan, and Not Specified",45,15,7.48,12,_,1339.34,32.5601197,6 Years and 7 Months,Yes,22.08428099,31.16002347,Low_spent_Small_value_payments,277.9684872
PB0xa9e2068,CUS_0x2730,December,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,16,5,"Payday Loan, Mortgage Loan, Auto Loan, Credit-Builder Loan, and Not Specified",45,15,7.48,12,Standard,1339.34,26.44727432,6 Years and 8 Months,Yes,22.08428099,22.89884182,Low_spent_Large_value_payments,266.2296689
PB0xa9e2069,CUS_0x2730,January,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,8,1,Student Loan,7,3,2.47,9,Good,1229.4,34.31639211,21 Years and 1 Months,No,67.69217501,170.796485,High_spent_Large_value_payments,705.2208399
PB0xa9e2070,CUS_0x2730,February,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,8,1,Student Loan,5,7,2.47,9,Good,1229.4,38.60287668,21 Years and 2 Months,No,67.69217501,64.48317105,High_spent_Large_value_payments,811.5341539
PB0xa9e2071,CUS_0x2730,March,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,8,1_,Student Loan,7,5,2.47,9,Good,1229.4,34.55971108,21 Years and 3 Months,No,67.69217501,72.70025123,High_spent_Large_value_payments,803.3170738
PB0xa9e2072,CUS_0x2730,April,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,8,1,Student Loan,7,5,8.47,9,Good,1229.4,31.93844087,NA,No,67.69217501,111.4638228,!@9#%8,764.5535022
PB0xa9e2073,CUS_0x2730,May,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,29,5,"Personal Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Debt Consolidation Loan",5,22,14.55,13,Standard,1474.48,30.04667645,13 Years and 3 Months,Yes,48859,181.2026756,High_spent_Small_value_payments,334.1022083
PB0xa9e2074,CUS_0x2730,June,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,29,5,"Personal Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Debt Consolidation Loan",1,22,14.55,13,Standard,1474.48,23.18890278,13 Years and 4 Months,Yes,139.3308661,69.16558598,High_spent_Medium_value_payments,436.1392979
PB0xa9e2075,CUS_0x2730,July,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,29,5,"Personal Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Debt Consolidation Loan",5,16,19.55,13,Standard,1474.48,37.12693713,13 Years and 5 Months,NM,139.3308661,216.8277964,Low_spent_Large_value_payments,308.4770875
PB0xa9e2076,CUS_0x2730,August,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,29,5,"Personal Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Debt Consolidation Loan",5,19,14.55,13,Standard,1474.48,26.62905339,13 Years and 6 Months,Yes,139.3308661,229.2789885,Low_spent_Small_value_payments,316.0258954
PB0xa9e2077,CUS_0x2730,September,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,10,3,"Mortgage Loan, Personal Loan, and Mortgage Loan",18,8,8.28,8,Standard,695.45,30.574125,14 Years and 6 Months,NM,45.44267175,154.8627687,Low_spent_Small_value_payments,273.5057262
PB0xa9e2078,CUS_0x2730,October,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,10,3,"Mortgage Loan, Personal Loan, and Mortgage Loan",13,,8.28,8,Standard,695.45,23.51244605,14 Years and 7 Months,Yes,45.44267175,71.969955,Low_spent_Large_value_payments,336.3985399
PB0xa9e2079,CUS_0x2730,November,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,10,3,"Mortgage Loan, Personal Loan, and Mortgage Loan",13,8,8.28,8,_,695.45,33.12525287,NA,Yes,45.44267175,233.7628025,Low_spent_Small_value_payments,194.6056924
PB0xa9e2080,CUS_0x2730,December,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,10,3,"Mortgage Loan, Personal Loan, and Mortgage Loan",13,8,8.28,8,Standard,695.45,36.79379518,14 Years and 9 Months,Yes,45.44267175,78.80285189,Low_spent_Large_value_payments,329.565643
PB0xa9e2081,CUS_0x2730,January,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,19,4,"Payday Loan, Mortgage Loan, Personal Loan, and Student Loan",21,,12.23,6,Standard,2010.92,28.84608753,14 Years and 3 Months,Yes,42.10086855,78.83606624,Low_spent_Small_value_payments,348.7606485
PB0xa9e2082,CUS_0x2730,February,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,19,4,"Payday Loan, Mortgage Loan, Personal Loan, and Student Loan",21,15,9.23,6,_,2010.92_,33.09068724,14 Years and 4 Months,Yes,42.10086855,125.4780146,Low_spent_Medium_value_payments,292.1187002
PB0xa9e2083,CUS_0x2730,March,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,19,4,"Payday Loan, Mortgage Loan, Personal Loan, and Student Loan",21,15,12.23,10,Standard,2010.92,34.64599875,14 Years and 5 Months,Yes,42.10086855,68.45110596,Low_spent_Large_value_payments,339.1456088
PB0xa9e2084,CUS_0x2730,April,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,19,4,"Payday Loan, Mortgage Loan, Personal Loan, and Student Loan",21,15,12.23,10,Standard,2010.92,24.82231691,14 Years and 6 Months,Yes,42.10086855,100.6166947,High_spent_Small_value_payments,296.9800201
PB0xa9e2085,CUS_0x2730,May,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,9,0,,8,8,2.28,7,Good,597.31,35.171474,28 Years and 11 Months,No,0,630.3470047,Low_spent_Small_value_payments,487.5039953
PB0xa9e2086,CUS_0x2730,June,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,9,0,,15,,2.28,7,Good,597.31,37.2178973,29 Years and 0 Months,No,0,55.62420903,High_spent_Large_value_payments,1012.226791
PB0xa9e2087,CUS_0x2730,July,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,9,0,,13,8,2.28,7,Good,597.31,30.97457954,29 Years and 1 Months,No,0,210.418841,High_spent_Large_value_payments,857.432159
PB0xa9e2088,CUS_0x2730,August,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,9,0,,13,8,1.28,7,Good,597.31,40.14921853,29 Years and 2 Months,NM,0,812.1365906,Low_spent_Small_value_payments,305.7144094
PB0xa9e2089,CUS_0x2730,September,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,5,3,"Auto Loan, Payday Loan, and Auto Loan",11,2403,9.36,6,Good,1307.4,38.18567765,26 Years and 11 Months,NM,30.15286078,178.3557988,Low_spent_Small_value_payments,215.0405904
PB0xa9e2090,CUS_0x2730,October,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,5,3,"Auto Loan, Payday Loan, and Auto Loan",8,7,9.36,6,Good,1307.4,31.94292632,27 Years and 0 Months,No,30.15286078,130.1296892,Low_spent_Small_value_payments,263.2667
PB0xa9e2091,CUS_0x2730,November,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,5,3,"Auto Loan, Payday Loan, and Auto Loan",11,7,9.36,6,Good,1307.4,33.961947,27 Years and 1 Months,No,30.15286078,28.4818041,High_spent_Medium_value_payments,324.9145851
PB0xa9e2092,CUS_0x2730,December,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,5,3,"Auto Loan, Payday Loan, and Auto Loan",8,7,9.36,6,Good,1307.4,24.49782539,27 Years and 2 Months,No,30.15286078,130.3318396,Low_spent_Small_value_payments,263.0645496
PB0xa9e2093,CUS_0x2730,January,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,20,4,"Student Loan, Mortgage Loan, Personal Loan, and Payday Loan",22,12,15.37,6,Standard,1024.56,38.8962066,NA,Yes,264.2737027,53.82254325,High_spent_Large_value_payments,606.6627541
PB0xa9e2094,CUS_0x2730,February,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,20,4,"Student Loan, Mortgage Loan, Personal Loan, and Payday Loan",22,12,15.37,6,_,1024.56,37.25394463,22 Years and 2 Months,Yes,264.2737027,302.5444749,High_spent_Small_value_payments,377.9408224
PB0xa9e2095,CUS_0x2730,March,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,20,4,"Student Loan, Mortgage Loan, Personal Loan, and Payday Loan",17,11,15.37,6,_,1024.56,36.91549648,22 Years and 3 Months,Yes,264.2737027,229.5002554,High_spent_Medium_value_payments,440.9850419
PB0xa9e2096,CUS_0x2730,April,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,20,4,"Student Loan, Mortgage Loan, Personal Loan, and Payday Loan",22,12,15.37,6,Standard,1024.56,33.70510804,22 Years and 4 Months,Yes,264.2737027,65.22590995,High_spent_Large_value_payments,595.2593874
PB0xa9e2097,CUS_0x2730,May,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,17,3,"Debt Consolidation Loan, Payday Loan, and Auto Loan",33,17,11.59,6,Standard,574.55,26.08801738,10 Years and 5 Months,Yes,134.7539416,259.7500517,High_spent_Small_value_payments,423.6122567
PB0xa9e2098,CUS_0x2730,June,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,17,3,"Debt Consolidation Loan, Payday Loan, and Auto Loan",30,16,11.59,6,Standard,574.55,27.38354192,NA,Yes,134.7539416,205.7411735,High_spent_Medium_value_payments,467.6211349
PB0xa9e2099,CUS_0x2730,July,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,17,3,"Debt Consolidation Loan, Payday Loan, and Auto Loan",30,20,11.59,7,Standard,574.55,30.09451773,10 Years and 7 Months,Yes,134.7539416,234.6801841,High_spent_Medium_value_payments,438.6821243
PB0xa9e2100,CUS_0x2730,August,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,17,3,"Debt Consolidation Loan, Payday Loan, and Auto Loan",30,17,16.59,7,Standard,574.55,27.31580165,10 Years and 8 Months,Yes,134.7539416,46.27689092,High_spent_Large_value_payments,617.0854175
PB0xa9e2101,CUS_0x2730,September,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,1,3,"Student Loan, Home Equity Loan, and Personal Loan",7,7_,4.57,3,Good,725.14,33.4302843,23 Years and 5 Months,No,55.29188211,57.54482981,High_spent_Medium_value_payments,430.1627881
PB0xa9e2102,CUS_0x2730,October,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,1,3,"Student Loan, Home Equity Loan, and Personal Loan",6,7,4.57,3,Good,725.14,34.48169655,23 Years and 6 Months,No,55.29188211,252.6662243,Low_spent_Medium_value_payments,265.0413936
PB0xa9e2103,CUS_0x2730,November,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,1,3,"Student Loan, Home Equity Loan, and Personal Loan",2,7_,4.57,3,Good,725.14,26.32411923,23 Years and 7 Months,No,55.29188211,129.5822195,Low_spent_Large_value_payments,378.1253984
PB0xa9e2104,CUS_0x2730,December,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,1,3,"Student Loan, Home Equity Loan, and Personal Loan",7,10,4.57,3,Good,725.14,34.85295871,23 Years and 8 Months,No,66101,83.79437723,High_spent_Medium_value_payments,403.9132407
PB0xa9e2105,CUS_0x2730,January,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,15,6,"Auto Loan, Student Loan, Not Specified, Student Loan, Payday Loan, and Student Loan",14,10,21.65,12,_,1864.43,31.72443161,12 Years and 5 Months,NM,204.018073,263.4247979,Low_spent_Medium_value_payments,344.8416291
PB0xa9e2106,CUS_0x2730,February,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,15,6,"Auto Loan, Student Loan, Not Specified, Student Loan, Payday Loan, and Student Loan",11,10,14.65,12,Standard,1864.43,26.86038582,NA,Yes,204.018073,55.76224809,High_spent_Large_value_payments,512.5041789
PB0xa9e2107,CUS_0x2730,March,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,15,6,"Auto Loan, Student Loan, Not Specified, Student Loan, Payday Loan, and Student Loan",11,,14.65,12,_,1864.43,30.91372947,12 Years and 7 Months,Yes,204.018073,320.5543586,High_spent_Small_value_payments,267.7120683
PB0xa9e2108,CUS_0x2730,April,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,3646,6,"Auto Loan, Student Loan, Not Specified, Student Loan, Payday Loan, and Student Loan",14,10,14.65,12,Standard,1864.43,40.85892183,12 Years and 8 Months,Yes,204.018073,115.4216299,!@9#%8,452.8447971
PB0xa9e2109,CUS_0x2730,May,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,5,3,"Not Specified, Student Loan, and Payday Loan",8,15,23.88,6,Standard,927.55,36.81809444,28 Years and 9 Months,Yes,64975,107.3908044,!@9#%8,250.7750675
PB0xa9e2110,CUS_0x2730,June,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,5,3,"Not Specified, Student Loan, and Payday Loan",8,17,16.88,6,Standard,927.55,26.23026031,28 Years and 10 Months,Yes,22.58008643,25.35221392,Low_spent_Large_value_payments,312.813658
PB0xa9e2111,CUS_0x2730,July,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,5,-100,"Not Specified, Student Loan, and Payday Loan",8,16,16.88,6,Standard,927.55,31.93632676,28 Years and 11 Months,Yes,22.58008643,37.31855328,High_spent_Small_value_payments,290.8473186
PB0xa9e2112,CUS_0x2730,August,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,5,3,"Not Specified, Student Loan, and Payday Loan",8,15,13.88,6,Standard,927.55,23.22156217,29 Years and 0 Months,NM,22.58008643,75.69464905,Low_spent_Small_value_payments,282.4712229
PB0xa9e2113,CUS_0x2730,September,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,25,9,"Student Loan, Mortgage Loan, Personal Loan, Student Loan, Debt Consolidation Loan, Payday Loan, Student Loan, Student Loan, and Payday Loan",18,18,9.46,,Bad,2531.63,36.78412782,14 Years and 6 Months,Yes,371.322914,182.6283288,High_spent_Medium_value_payments,274.1634238
PB0xa9e2114,CUS_0x2730,October,Mpho Lemena,20,272-36-6833,Engineer,23289.74,2012.811667,4,6,25,9,"Student Loan, Mortgage Loan, Personal Loan, Student Loan, Debt Consolidation Loan, Payday Loan, Student Loan, Student Loan, and Payday Loan",15,18,9.46,11,_,2531.63,33.82639017,14 Years and 7 Months,Yes,371.322914,595.9703086,!@9#%8,
